
Upper bound 1577 after 1 search tree nodes
MaschineNo   8 :  135 192  23 154  46 109  75   5  58  94 167  67 114 177  38  89 149 130 189  20 
MaschineNo   9 :   11  52 136  34 106  47 143   4  27 182 165  77 128 156  68  98 117 199  90 180 
MaschineNo  10 :   41 122  73  55 139 107  64  15  28   7 196  87 186 157 148 116 169  99 179  40 

Upper bound 1389 after 209 search tree nodes
MaschineNo   1 :  131  91 111 161 123  84 194  56  26  36  50 175  78  66   8  18 110 160 150 190 
MaschineNo   2 :   51 151 141  35 112   3  85 108 140 173  48  16 127 197 168 187  80 100  30  70 
MaschineNo   3 :   71 121  33  53 137  22 105 162 181 172 144  86 155 195  49  92  65 113  19  10 
MaschineNo   4 :   81 191 132  21  72 104   2  13  63  45  57 146  39 176  95 158 129 188 118 170 
MaschineNo   5 :   31  82  12 103 138 153  44  74  25 163   6 125 174 183  93 147  60 198 115  69 
MaschineNo   6 :  101 171  32 152 133  61 193  43  24 142 124  14  76  59  88 166 185  96   9 120 
MaschineNo   7 :    1 102  42 134  83  54  62 164 145 126  37  17 184  79  97 159 178  29 119 200 
MaschineNo   8 :  192 135  23   5  75 154 109  46  58  38  94  89 167  67 177 114 130 149 189  20 
MaschineNo   9 :   11  52  34 136 106   4 143 182  47 165  77 156  27 128  90 199  98  68 117 180 
MaschineNo  10 :   41 122  73 139  55 107  64   7  15  87 196  40 157 186  28 148 169  99 116 179 

Upper bound 1385 after 210 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50 175  78  66   8  18 110 160 150 190 
MaschineNo   2 :   51 151 141  35 112   3  85 140 108 173  48  16 168 197 127 187  80 100  30  70 
MaschineNo   3 :  121  71  33  53 137  22 105 181 162 172 144  86 195  49  92 155  65 113  19  10 
MaschineNo   4 :   81 191 132  21 104  72   2  13  63  45  57 146  39 176  95 158 188 118 129 170 
MaschineNo   5 :   31  82 103  12 138 153  44  74  25 163   6 183 125 174  93 147  60 198 115  69 
MaschineNo   6 :  101 171  32 152 133  61 193  43  24 142 124  14  76 166  88 185  59  96   9 120 
MaschineNo   7 :   42 102   1  83 134  54  62 164 145 184  37 126  17  79  97 159 178  29 119 200 
MaschineNo   8 :  192 135  23   5  75 154 109  46  58  38 167  94  89  67 177 114 149  20 189 130 
MaschineNo   9 :   11  52  34 136 106   4 182 143  47 165  77 156  27  68 199  98 128 117  90 180 
MaschineNo  10 :   41 122 139  73  55 107  64   7  15  87 196 186 157  28  40 148 169  99 116 179 

Upper bound 1382 after 214 search tree nodes
MaschineNo   1 :  131  91 111 161 123  84 194  56  26  36  50 175  78  66  18   8 110 150 160 190 
MaschineNo   2 :   51 151 141  35 112   3  85 140 108 173  48  16 168 197 187 127  80 100  30  70 
MaschineNo   3 :  121  71  33  53 137  22 105 181 162 172 144  86 195  49 155  92  65 113  19  10 
MaschineNo   4 :   81 191 132  21  72 104   2  13  63  45  57 146  39 176  95 158 188 170 118 129 
MaschineNo   5 :   31  82  12 103 138  74  44 153  25 163   6 183 174 125 147  93 198  60 115  69 
MaschineNo   6 :  101 171  32 152 133  61 193  43  24 142  14 124  76 166 185  88  59  96   9 120 
MaschineNo   7 :    1  42 102 134  83  54  62 164 145 184  37 126  17  79  97 178 159  29 119 200 
MaschineNo   8 :  192 135  23   5  75 154 109  46  58  38 167  89  94  67 177 114 149  20 189 130 
MaschineNo   9 :   11  52  34 136 106   4 182 143  47 165  77 156  27  90  68 199  98 128 117 180 
MaschineNo  10 :   41 122  73 139  55 107  64   7  15  87 196 148 186 157 169  28 179 116  99  40 

Upper bound 1380 after 215 search tree nodes
MaschineNo   1 :  131  91 111 161 123  84 194  56  26  36  50 175  78  66  18   8 110 150 160 190 
MaschineNo   2 :   51 151 141  35 112   3  85 140 108 173  48  16 168 197 187 127  80 100  30  70 
MaschineNo   3 :  121  71  33  53 137  22 105 181 162 172 144  86 195  49 155  92  65 113  19  10 
MaschineNo   4 :   81 191 132  21 104  72   2  13  63  45  57 146  39  95 176 158 188 170 118 129 
MaschineNo   5 :   31  82 103  12 138 153  74  44  25 163   6 183 125 174 147  93 198  60 115  69 
MaschineNo   6 :  101 171  32 152 133  61 193  43  24 142 124  14  76 166 185  88  96  59   9 120 
MaschineNo   7 :    1  42 102 134  83  54  62 164 145 184  37 126  17  79  97 178 159  29 119 200 
MaschineNo   8 :  192 135  23   5  75 154 109  46  58  38 167  94  89  67 177 114 149  20 189 130 
MaschineNo   9 :   11  52  34 136 106   4 182 143  47 165  77 156  27  90  68 199  98 128 117 180 
MaschineNo  10 :   41 122  73  55 139 107  64   7  15  87 196 148 186 157 169  28 179 116  99  40 

Upper bound 1379 after 219 search tree nodes
MaschineNo   1 :  131 111 123  91 161  84 194  56  26  36  50 175  78  66   8  18 110 150 160 190 
MaschineNo   2 :  151  51 141  35 112  85 140   3 108 173  48  16 197 127 187 168  80 100  30  70 
MaschineNo   3 :  121  71  33  53 137  22 105 181 162 172 144  86 195  49  92  65 155 113  19  10 
MaschineNo   4 :   81 132 191  21  72 104  13  63   2  45  57 146  39  95 176 158 188 129 118 170 
MaschineNo   5 :   31  82 103  12 138 153  74  44  25 163 183   6 174 125  93 147 198  60 115  69 
MaschineNo   6 :  101 152 133  32  61 171 193  43  24 142  14 124  76 166  88 185  96  59   9 120 
MaschineNo   7 :   42 102 134  83  54  62   1 164 145 184  37 126  17  79  97 178 159  29 119 200 
MaschineNo   8 :  135 192  23 154  75  46   5  58 109  38  94  89 167  67 177 114 149  20 189 130 
MaschineNo   9 :   11  52 136  34 106 182 143   4  47 165  77  27 156 199 128  98  68 117  90 180 
MaschineNo  10 :   41 122  73  55 139 107  64  15   7  87 196  28 186 148 157  40  99 179 116 169 

Upper bound 1377 after 226 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50 175  78  66  18   8 110 160 150 190 
MaschineNo   2 :  151  51 141  35 112  85 140 108  48   3 173  16 127 187 168 197  80 100  30  70 
MaschineNo   3 :  121  71  33  53 137  22 181 105 162 172  86 144 155  49  92  65 113 195  19  10 
MaschineNo   4 :   81 132 191  21  72  13 104  45  63   2  57 146  39  95 158 176 188 129 118 170 
MaschineNo   5 :   31  82  12 103  44 138 153  25 163  74 183 174 125   6  93 147 115  60 198  69 
MaschineNo   6 :   32 152 133  61 101  43 193  24 171 142  14 124  76  88 185  96 166  59   9 120 
MaschineNo   7 :   42 134  83 102  54  62   1 164 145 184  37 126  17  79  97 159 178  29 119 200 
MaschineNo   8 :  135 192  23  46 154 109  75  58   5  38  94  89 114 167  67 177 149  20 189 130 
MaschineNo   9 :   11  52 136  34 106 182  47 143   4  27 156  77 165  90 128  68 117  98 199 180 
MaschineNo  10 :   41 122  73  55 139 107  64  15  87  28 157   7 186 196 148 116 169  99 179  40 

Upper bound 1376 after 227 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50 175  78  66  18   8 110 160 150 190 
MaschineNo   2 :  151  51 141  35 112  85  48 108   3 173  16 140 127 187 168 197  80 100  30  70 
MaschineNo   3 :  121  71  33  53 137  22 181 105 162 172  86 144 155  49  92  65 113 195  19  10 
MaschineNo   4 :   81 132 191  21  72  45 104  13  63   2  57 146  39  95 158 176 188 129 118 170 
MaschineNo   5 :   31  82  12  44 103 138 153  25 163  74 183 174 125   6  93 147 115  60 198  69 
MaschineNo   6 :   32 152 133 101  61  43 193  24 171 142  14 124  76  88 185  96 166  59   9 120 
MaschineNo   7 :   42 134  83 102  54  62   1 164 145 184  37 126  17  79  97 159 178  29 119 200 
MaschineNo   8 :  135 192  23  46 154 109  75  58   5  38  94  89 114 167  67 177 149  20 189 130 
MaschineNo   9 :   11  52 136  34  47 106 182 143   4  27 156  77 165  90 128  68 117  98 199 180 
MaschineNo  10 :   41 122  73  55 139 107  64  15  87  28 157   7 186 196 148 116 169  99 179  40 

Upper bound 1375 after 238 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50  78 175  66 110  18   8 150 160 190 
MaschineNo   2 :  151  51 141  35 112  85 140 108  48   3 173 197  16 127 168 187  80  70 100  30 
MaschineNo   3 :  121  71  33  53 137  22 162 105 181 172 195 144  49  92 113  65  86 155  19  10 
MaschineNo   4 :   81 132 191  21  72  13 104  45  63   2  57 146  95 176  39 158 118 129 188 170 
MaschineNo   5 :   31  82  12 103 138 153  44 163  25  74 125   6 174 183  93 147 115 198  69  60 
MaschineNo   6 :   61 152 133  32 101 142 193  43  24 171 124  76  14  59 166  96 185  88   9 120 
MaschineNo   7 :   42   1 134  83 102  54  62 164 145 126  37  79 184  17  97 178 159 119  29 200 
MaschineNo   8 :  135 192  23 154  46 109  75   5  58 114  94 167  67  38 177 149  89  20 189 130 
MaschineNo   9 :   11  52 136  34 143 106  47 182   4  27  77 165 156  68 128 117  98 199  90 180 
MaschineNo  10 :   41 122  73  55 139 107  64 196   7  15  28  87 148 157 186 116 169 179  99  40 

Upper bound 1373 after 247 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50  78 175 110  66  18   8 150 160 190 
MaschineNo   2 :  151  51 141  35 112  85   3 108 173  48 140 197  16 127 168 187  80 100  70  30 
MaschineNo   3 :  121  71  33  53 137  22 162 105 181 172 144 195  86  49  92 155 113  65  19  10 
MaschineNo   4 :   81 132 191  21  72  13 104   2  63  45  57 146  95  39 176 158 118 129 188 170 
MaschineNo   5 :   31  82  12 103 153 138  44 163  25  74 183   6 125 174  93 198 147 115  60  69 
MaschineNo   6 :   61 152 133  32 101 142 193  43  24 171 124  76  14 185  59  88 166  96   9 120 
MaschineNo   7 :   42   1 134  83 102  54  62 164 145 184  37 126  79  17 200  97 178 159 119  29 
MaschineNo   8 :  135 192  23 154   5 109  46  75  58  94  38 114  89 167 177  67 149  20 189 130 
MaschineNo   9 :   11  52 136  34 143 106   4 182  47  27  77 165 156 199  90 128 117  98  68 180 
MaschineNo  10 :   41 122  73  55 139 107  64   7 196  87  15 186 157 148 116  28 169  99 179  40 

Upper bound 1372 after 247 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50  78 175 110  66  18   8 150 160 190 
MaschineNo   2 :  151  51 141  35 112  85   3 140 108 173  48  16 127 197 168 187  80 100  70  30 
MaschineNo   3 :  121  71  33  53 137  22 162 105 181 172 144  86 195  49  92 113 155  65  19  10 
MaschineNo   4 :   81 132 191  21  72  13 104   2  63  45  57 146  39  95 176 158 118 129 188 170 
MaschineNo   5 :   31  82  12 103 138  74  44 163  25 153 183   6 174 125  93 147 115 198  60  69 
MaschineNo   6 :   61 152 133  32 101 142 193  43  24 171  76 124  14  88 166  96 185  59   9 120 
MaschineNo   7 :    1  42 134  83 102  54  62 164 145 184  37 126  79  17  97 178 159 119  29 200 
MaschineNo   8 :  135 192  23  75   5  46 154  58 109  38  94 114  89 167 149 177  67  20 189 130 
MaschineNo   9 :   11  52 136  34 143 106   4 182  47  77 165  27 156 128  90  98 117  68 199 180 
MaschineNo  10 :   41 122  73  55 139 107  64   7  87  15 196 148 157 186  28 116 169  99 179  40 

Upper bound 1368 after 253 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  50  78  66 175 110  18   8 150 160 190 
MaschineNo   2 :  151  51 141  35 112  85   3 108 140  48 173 197  16 168 127 187  80 100  70  30 
MaschineNo   3 :  121  71  33  53 137  22 181 105 162 172 144  86 195  49 113  65  92 155  19  10 
MaschineNo   4 :   81 132 191  21  72  13 104   2  63  45  57 146  95 176 118  39 158 188 129 170 
MaschineNo   5 :   31  82  12 103 138  74  44  25 163 183   6 153 125 174 147  93 115 198  60  69 
MaschineNo   6 :   61 152 133  32 101 142 193  43  24 171  76 124  14  88 166 185  59  96 120   9 
MaschineNo   7 :   42   1 134  83 102  54  62 164 145 184  37 126  79  17  97 119 178 159  29 200 
MaschineNo   8 :  135 192  23  75   5 109  46  58 154 114  89 167  94  67 149  38 177  20 189 130 
MaschineNo   9 :   11  52 136  34 143 106   4 182  47  77 165  27  90 156 117  68  98 128 199 180 
MaschineNo  10 :   41 122  73  55 139 107  64   7  87 196  15 148 186 116 157 169  28  99 179  40 

Upper bound 1366 after 265 search tree nodes
MaschineNo   1 :  131 111  91 161 123  84 194  56  26  36  50 175  78  66  18   8 160 150 110 190 
MaschineNo   2 :   51 151 141 112   3  35  85 140 173  48  16 197 127 168 187 108  80  70  30 100 
MaschineNo   3 :   71 121  53  33  22 137 181 162 172 144 105  86 155  49 195  92  65 113  19  10 
MaschineNo   4 :   81 191 132  21  72   2  13  63  45 104  57 146  39  95 158 176 188 118 129 170 
MaschineNo   5 :   31  82  12 103  44 138 153  25 163   6  74 183 174 125  93 147 198 115  60  69 
MaschineNo   6 :  101  61 152 133  32  43 193 142  24 171  14 124  76  88 185  96 166  59   9 120 
MaschineNo   7 :    1  42 102  83 134  54  62 164 145 184  37  17 126  79 159  97 178  29 119 200 
MaschineNo   8 :  192 135  23   5 154  46  75  58  38  94  89 114 167  67 177 149  20 109 189 130 
MaschineNo   9 :   11  52 136  34   4 143 182  47  27 106 156  77 165  90 199  68  98 117 128 180 
MaschineNo  10 :   41 122  73  55 139  64   7  15  87 196 157 186 148 107  28 116 169 179  99  40 

Upper bound 1365 after 294 search tree nodes
MaschineNo   1 :  131  91 111 123 161  84 194  56  26  36  66  78 175  18   8 150  50 160 110 190 
MaschineNo   2 :   51 141 151 112  35   3  85 140 173  16 127  48 168 197 187 100 108  80  30  70 
MaschineNo   3 :  121  71  53  33  22 181 137 162 172 144  65  86  92 195 155 113  49  19 105  10 
MaschineNo   4 :   81 191  21 132  72   2  13  63  45  57 146  95 176 104 158 129 118 188  39 170 
MaschineNo   5 :   31  82  12 153  74  44 138  25 163   6 183 125 174  93 147 103 115 198  60  69 
MaschineNo   6 :   61 171  32 142 152 193 133  43  24  14 124  76 101 185  88 166  96  59   9 120 
MaschineNo   7 :    1  42  62  83  54 134 164 145 184 126 102  17  79  97  37 178 159  29 119 200 
MaschineNo   8 :  192  23 135   5  75  46 154  58  94  89 167 114 149 177  67 130  38 109 189  20 
MaschineNo   9 :   11  52  34   4 136 143 182  47  27  77 165 156  90 128  98 106 117  68 199 180 
MaschineNo  10 :   41 122  73  55 139  64   7  15  28  87 186 196 148 157 169  99 116 107 179  40 

Upper bound 1363 after 344 search tree nodes
MaschineNo   1 :  131  91 111 161 123  84 194  56  26  36  66 175  78  18 150 110   8  50 160 190 
MaschineNo   2 :   51 151 141 112  35  85   3 140 173  16 197 168 127 108 187  48  80 100  70  30 
MaschineNo   3 :   71 121  53  33  22 181 137 162 195 172 144  65  92  86 155 113 105  19  49  10 
MaschineNo   4 :   81 191  21 132  72  13  63   2 104  57 146  45  95 176  39 158 188 118 129 170 
MaschineNo   5 :   31  82  12 153 103  74 138  25 163 183   6 174 125  93  44 147 198 115  60  69 
MaschineNo   6 :   61 101  32 152 142 193 133  24 171  14  76 124 166  43 185  59  96  88   9 120 
MaschineNo   7 :    1  42  62  83 102  54 134 164 145 184  37  17 126  79  97 178 200 159 119  29 
MaschineNo   8 :  192  23 135  75 154   5  58 167  94  38  46 114 149 177 109  67  20  89 189 130 
MaschineNo   9 :   11  52  34 143 136 182   4  27 165  77 156 106 199  47 128  98  68 117  90 180 
MaschineNo  10 :   41 122  73  55 139  64 196  15   7  28 186 148 107  87 157 169 116  99 179  40 

Upper bound 1360 after 351 search tree nodes
MaschineNo   1 :  111 131  91 161 123  84 194  56  26  36  66 175  78  18   8 150 110 160  50 190 
MaschineNo   2 :   51 151 141 112  35  85   3 140 173  16 197 168 127  80 108 187  48 100  30  70 
MaschineNo   3 :   71 121  53  33  22 181 137 162 195 172 144  65  86  92 155 113 105  19  10  49 
MaschineNo   4 :   81 191  21 132  72  13  63   2 104  57 146 176  95  45 158 129 188 118  39 170 
MaschineNo   5 :   31  82  12 153 103  74 138  25 163 183   6 174 125  93 147 198  44 115  60  69 
MaschineNo   6 :   61 101  32 152 142 193 133  24 171  14 124  76 166 185  88  43  59  96   9 120 
MaschineNo   7 :    1  42  62  83 102  54 134 164 145 184  37  17 126  79  97 159 178  29 119 200 
MaschineNo   8 :  192  23 135  75 154   5  58 167  94  89 114 149  46 177  67 109  38  20 189 130 
MaschineNo   9 :   11  52  34 143 136 182   4  27 165  77 156 106 199  47 128  98  68 117  90 180 
MaschineNo  10 :   41 122  73  55 139  64 196  15  87   7 186 148 157 107 169  28  99 116 179  40 
